V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
19.7,,3.1,2016,2016,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
38088.0,,3.5,2016,2016,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45727.0,,4.8,2016,2016,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38101.0,,4.9,2016,2016,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.72,,3.9,2016,2016,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
44943.0,,9.0,2016,2016,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.25,,2.9,2016,2016,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.62,,2.2,2016,2016,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
43854.0,,11.0,2017,2017,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
48134.0,,18.0,2017,2017,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
47331.0,,7.6,2017,2017,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.35,,3.0,2017,2017,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.87,,2.8,2017,2017,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.82,,2.9,2017,2017,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.41,,3.6,2017,2017,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39853.0,,4.3,2017,2017,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39402.0,,4.9,2017,2017,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
22.15,,4.6,2017,2017,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
44008.0,,4.9,2017,2017,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.96,,2.0,2017,2017,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
44747.0,,5.5,2018,2018,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41777.0,,5.0,2018,2018,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
47454.0,,9.3,2018,2018,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.46,,3.6,2018,2018,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.47,,2.9,2018,2018,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.34,,4.4,2018,2018,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
52222.0,,4.7,2018,2018,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42166.0,,3.8,2018,2018,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
47936.0,,3.2,2018,2018,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.79,,2.9,2018,2018,E09000028,Southwark,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
24.4,,3.0,2018,2018,E09000028,Southwark,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
23.31,,2.2,2018,2018,E09000028,Southwark,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32.99,,10.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
,x,29.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
36208.0,,8.2,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
,x,26.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,22.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.97,,11.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
43.63,,14.0,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34326.0,,4.5,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35249.0,,4.6,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.28,,3.6,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.04,,5.2,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.65,,3.2,2016,2016,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
,x,30.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,23.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
27.64,,11.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
55249.0,,16.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
34171.0,,4.5,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.86,,3.7,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
41.46,,11.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
52.08,,14.0,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.3,,5.1,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.48,,5.3,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
38625.0,,4.6,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42995.0,,7.3,2017,2017,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
,x,27.0,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,23.0,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
51805.0,,9.8,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
26.23,,7.4,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
45.22,,14.0,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
37.66,,10.0,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36715.0,,8.7,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
46707.0,,7.4,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42122.0,,5.6,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.69,,5.3,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.34,,5.7,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.61,,4.0,2018,2018,E09000020,Kensington and Chelsea,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
43407.0,,5.0,2016,2016,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.42,,3.3,2016,2016,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
25.68,,3.5,2016,2016,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.23,,3.6,2016,2016,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
59637.0,,7.0,2016,2016,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37651.0,,5.5,2016,2016,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31399.0,,4.3,2016,2016,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.68,,3.1,2016,2016,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
73204.0,,11.0,2016,2016,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.82,,4.8,2016,2016,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29.47,,5.1,2016,2016,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
43412.0,,8.4,2016,2016,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
22.17,,3.6,2017,2017,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.7,,6.1,2017,2017,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
71479.0,,11.0,2017,2017,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
27.16,,4.5,2017,2017,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.85,,3.0,2017,2017,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
46128.0,,8.8,2017,2017,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31395.0,,4.3,2017,2017,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
60051.0,,7.7,2017,2017,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
47458.0,,11.0,2017,2017,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.58,,4.1,2017,2017,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
40076.0,,7.6,2017,2017,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.84,,3.3,2017,2017,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
78086.0,,11.0,2018,2018,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49883.0,,8.8,2018,2018,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
64761.0,,8.1,2018,2018,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
23.74,,3.6,2018,2018,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29.64,,4.4,2018,2018,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26.82,,3.0,2018,2018,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36274.0,,13.0,2018,2018,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
52167.0,,19.0,2018,2018,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
44979.0,,13.0,2018,2018,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.17,,3.5,2018,2018,E09000032,Wandsworth,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.47,,7.0,2018,2018,E09000032,Wandsworth,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.0,,4.4,2018,2018,E09000032,Wandsworth,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22.95,,5.6,2016,2016,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35672.0,,5.8,2016,2016,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.19,,4.0,2016,2016,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
54673.0,,14.0,2016,2016,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.66,,3.2,2016,2016,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.87,,4.8,2016,2016,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.33,,4.3,2016,2016,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.73,,3.8,2016,2016,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34343.0,,4.8,2016,2016,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45986.0,,9.2,2016,2016,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
36543.0,,6.6,2016,2016,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31951.0,,7.0,2016,2016,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35894.0,,5.9,2017,2017,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
56811.0,,12.0,2017,2017,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
48294.0,,9.0,2017,2017,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.31,,5.0,2017,2017,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.22,,4.8,2017,2017,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38694.0,,5.5,2017,2017,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
23.64,,7.3,2017,2017,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36139.0,,4.5,2017,2017,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.46,,5.2,2017,2017,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32873.0,,7.4,2017,2017,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.99,,4.2,2017,2017,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.24,,3.2,2017,2017,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35557.0,,9.6,2018,2018,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
59155.0,,13.0,2018,2018,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49302.0,,9.8,2018,2018,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.29,,4.3,2018,2018,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.7,,4.3,2018,2018,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
25.98,,5.8,2018,2018,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32014.0,,11.0,2018,2018,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38845.0,,5.6,2018,2018,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35820.0,,6.6,2018,2018,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.55,,4.6,2018,2018,E09000021,Kingston upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.7,,4.6,2018,2018,E09000021,Kingston upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.2,,3.3,2018,2018,E09000021,Kingston upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35523.0,,5.3,2016,2016,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.92,,2.9,2016,2016,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30172.0,,4.7,2016,2016,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31136.0,,12.0,2016,2016,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37863.0,,4.8,2016,2016,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.56,,3.7,2016,2016,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.62,,4.5,2016,2016,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.7,,4.2,2016,2016,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.73,,6.7,2016,2016,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.66,,3.8,2016,2016,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29602.0,,8.8,2016,2016,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
30504.0,,5.4,2016,2016,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38019.0,,4.1,2017,2017,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33675.0,,6.3,2017,2017,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31049.0,,5.1,2017,2017,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28476.0,,9.5,2017,2017,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.77,,5.0,2017,2017,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.95,,4.1,2017,2017,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.79,,4.3,2017,2017,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.1,,4.2,2017,2017,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.82,,3.2,2017,2017,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
32608.0,,5.9,2017,2017,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
40453.0,,5.3,2017,2017,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
14.63,,6.9,2017,2017,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
33637.0,,5.7,2018,2018,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41197.0,,5.1,2018,2018,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
38188.0,,3.9,2018,2018,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.55,,4.2,2018,2018,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.36,,4.2,2018,2018,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.66,,3.1,2018,2018,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
28655.0,,11.0,2018,2018,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32864.0,,5.3,2018,2018,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35658.0,,5.6,2018,2018,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.56,,8.1,2018,2018,E09000031,Waltham Forest,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.18,,5.4,2018,2018,E09000031,Waltham Forest,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.71,,4.6,2018,2018,E09000031,Waltham Forest,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.47,,4.5,2016,2016,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
